n_requested,n_actual,grid,cells_per_robot,seed,metric,value
10,10,90,810.0,38,relay_cover_ms_per_robot,0.0131
10,10,90,810.0,38,explorer_move_ms_per_robot,0.5974
10,10,90,810.0,38,relay_move_ms_per_robot,0.2547
10,10,90,810.0,39,steps_run,1500
10,10,90,810.0,39,survivors,9
10,10,90,810.0,39,final_cov,98.54
10,10,90,810.0,39,final_found,8
10,10,90,810.0,39,found_frac,0.889
10,10,90,810.0,39,deaths,5
10,10,90,810.0,39,hazard_deaths,0
10,10,90,810.0,39,battery_deaths,5
10,10,90,810.0,39,peak_relays,6
10,10,90,810.0,39,t_first_found,15
10,10,90,810.0,39,t_half_found,23
10,10,90,810.0,39,t_all_found,-1
10,10,90,810.0,39,completed,0
10,10,90,810.0,39,wall_s,23.8
10,10,90,810.0,39,step_mean_ms,15.867
10,10,90,810.0,39,step_p50_ms,14.556
10,10,90,810.0,39,step_p90_ms,28.393
10,10,90,810.0,39,step_max_ms,59.885
10,10,90,810.0,39,ground_mean_ms,8.76
10,10,90,810.0,39,ground_p90_ms,13.787
10,10,90,810.0,39,astar_sum_mean_ms,7.106
10,10,90,810.0,39,astar_max_mean_ms,2.959
10,10,90,810.0,39,astar_max_p90_ms,5.869
10,10,90,810.0,39,dist_mean_ms,11.719
10,10,90,810.0,39,dist_p90_ms,18.423
10,10,90,810.0,39,role_ms,1.183
10,10,90,810.0,39,alloc_ms,0.312
10,10,90,810.0,39,relay_cover_ms,0.123
10,10,90,810.0,39,explorer_move_ms,8.342
10,10,90,810.0,39,relay_move_ms,0.707
10,10,90,810.0,39,astar_explorer_ms,6.758
10,10,90,810.0,39,astar_relay_ms,0.348
10,10,90,810.0,39,other_ms,5.2
10,10,90,810.0,39,step_ms_per_robot,1.5867
10,10,90,810.0,39,ground_ms_per_robot,0.876
10,10,90,810.0,39,role_ms_per_robot,0.1183
10,10,90,810.0,39,alloc_ms_per_robot,0.0312
10,10,90,810.0,39,relay_cover_ms_per_robot,0.0123
10,10,90,810.0,39,explorer_move_ms_per_robot,0.8342
10,10,90,810.0,39,relay_move_ms_per_robot,0.0707
10,10,90,810.0,40,steps_run,1500
10,10,90,810.0,40,survivors,9
10,10,90,810.0,40,final_cov,99.02
10,10,90,810.0,40,final_found,7
10,10,90,810.0,40,found_frac,0.778
10,10,90,810.0,40,deaths,3
10,10,90,810.0,40,hazard_deaths,0
10,10,90,810.0,40,battery_deaths,3
10,10,90,810.0,40,peak_relays,6
10,10,90,810.0,40,t_first_found,1
10,10,90,810.0,40,t_half_found,261
10,10,90,810.0,40,t_all_found,-1
10,10,90,810.0,40,completed,0
10,10,90,810.0,40,wall_s,20.1
10,10,90,810.0,40,step_mean_ms,13.382
10,10,90,810.0,40,step_p50_ms,13.317
10,10,90,810.0,40,step_p90_ms,23.815
10,10,90,810.0,40,step_max_ms,50.521
10,10,90,810.0,40,ground_mean_ms,8.174
10,10,90,810.0,40,ground_p90_ms,14.256
10,10,90,810.0,40,astar_sum_mean_ms,5.209
10,10,90,810.0,40,astar_max_mean_ms,1.669
10,10,90,810.0,40,astar_max_p90_ms,5.26
10,10,90,810.0,40,dist_mean_ms,9.842
10,10,90,810.0,40,dist_p90_ms,16.57
10,10,90,810.0,40,role_ms,1.107
10,10,90,810.0,40,alloc_ms,0.343
10,10,90,810.0,40,relay_cover_ms,0.097
10,10,90,810.0,40,explorer_move_ms,7.536
10,10,90,810.0,40,relay_move_ms,0.565
10,10,90,810.0,40,astar_explorer_ms,4.9
10,10,90,810.0,40,astar_relay_ms,0.309
10,10,90,810.0,40,other_ms,3.735
10,10,90,810.0,40,step_ms_per_robot,1.3382
10,10,90,810.0,40,ground_ms_per_robot,0.8174
10,10,90,810.0,40,role_ms_per_robot,0.1107
10,10,90,810.0,40,alloc_ms_per_robot,0.0343
10,10,90,810.0,40,relay_cover_ms_per_robot,0.0097
10,10,90,810.0,40,explorer_move_ms_per_robot,0.7536
10,10,90,810.0,40,relay_move_ms_per_robot,0.0565
20,20,126,793.8,31,steps_run,637
20,20,126,793.8,31,survivors,18
20,20,126,793.8,31,final_cov,98.87
20,20,126,793.8,31,final_found,18
20,20,126,793.8,31,found_frac,1.0
20,20,126,793.8,31,deaths,3
20,20,126,793.8,31,hazard_deaths,0
20,20,126,793.8,31,battery_deaths,3
20,20,126,793.8,31,peak_relays,6
20,20,126,793.8,31,t_first_found,7
20,20,126,793.8,31,t_half_found,75
20,20,126,793.8,31,t_all_found,637
20,20,126,793.8,31,completed,1
20,20,126,793.8,31,wall_s,48.9
20,20,126,793.8,31,step_mean_ms,76.722
20,20,126,793.8,31,step_p50_ms,67.851
20,20,126,793.8,31,step_p90_ms,138.465
20,20,126,793.8,31,step_max_ms,217.88
20,20,126,793.8,31,ground_mean_ms,30.606
20,20,126,793.8,31,ground_p90_ms,40.12
20,20,126,793.8,31,astar_sum_mean_ms,46.116
20,20,126,793.8,31,astar_max_mean_ms,9.581
20,20,126,793.8,31,astar_max_p90_ms,12.771
20,20,126,793.8,31,dist_mean_ms,40.187
20,20,126,793.8,31,dist_p90_ms,52.157
20,20,126,793.8,31,role_ms,6.348
20,20,126,793.8,31,alloc_ms,2.011
20,20,126,793.8,31,relay_cover_ms,0.381
20,20,126,793.8,31,explorer_move_ms,51.899
20,20,126,793.8,31,relay_move_ms,0.754
20,20,126,793.8,31,astar_explorer_ms,46.045
20,20,126,793.8,31,astar_relay_ms,0.071
20,20,126,793.8,31,other_ms,15.328
20,20,126,793.8,31,step_ms_per_robot,3.8361
20,20,126,793.8,31,ground_ms_per_robot,1.5303
20,20,126,793.8,31,role_ms_per_robot,0.3174
20,20,126,793.8,31,alloc_ms_per_robot,0.1006
20,20,126,793.8,31,relay_cover_ms_per_robot,0.0191
20,20,126,793.8,31,explorer_move_ms_per_robot,2.5949
20,20,126,793.8,31,relay_move_ms_per_robot,0.0377
20,20,126,793.8,32,steps_run,444
20,20,126,793.8,32,survivors,18
20,20,126,793.8,32,final_cov,81.92
20,20,126,793.8,32,final_found,18
20,20,126,793.8,32,found_frac,1.0
20,20,126,793.8,32,deaths,0
20,20,126,793.8,32,hazard_deaths,0
20,20,126,793.8,32,battery_deaths,0
20,20,126,793.8,32,peak_relays,6
20,20,126,793.8,32,t_first_found,1
20,20,126,793.8,32,t_half_found,101
20,20,126,793.8,32,t_all_found,444
20,20,126,793.8,32,completed,1
20,20,126,793.8,32,wall_s,32.8
20,20,126,793.8,32,step_mean_ms,73.867
20,20,126,793.8,32,step_p50_ms,51.216
20,20,126,793.8,32,step_p90_ms,151.094
20,20,126,793.8,32,step_max_ms,252.665
20,20,126,793.8,32,ground_mean_ms,33.191
20,20,126,793.8,32,ground_p90_ms,41.997
20,20,126,793.8,32,astar_sum_mean_ms,40.676
20,20,126,793.8,32,astar_max_mean_ms,7.622
20,20,126,793.8,32,astar_max_p90_ms,12.579
20,20,126,793.8,32,dist_mean_ms,40.813
20,20,126,793.8,32,dist_p90_ms,54.178
20,20,126,793.8,32,role_ms,4.787
20,20,126,793.8,32,alloc_ms,2.871
20,20,126,793.8,32,relay_cover_ms,0.445
20,20,126,793.8,32,explorer_move_ms,46.176
20,20,126,793.8,32,relay_move_ms,0.772
20,20,126,793.8,32,astar_explorer_ms,40.538
20,20,126,793.8,32,astar_relay_ms,0.138
20,20,126,793.8,32,other_ms,18.817
20,20,126,793.8,32,step_ms_per_robot,3.6934
20,20,126,793.8,32,ground_ms_per_robot,1.6596
20,20,126,793.8,32,role_ms_per_robot,0.2394
20,20,126,793.8,32,alloc_ms_per_robot,0.1435
20,20,126,793.8,32,relay_cover_ms_per_robot,0.0223
20,20,126,793.8,32,explorer_move_ms_per_robot,2.3088
20,20,126,793.8,32,relay_move_ms_per_robot,0.0386
20,20,126,793.8,33,steps_run,1500
20,20,126,793.8,33,survivors,18
20,20,126,793.8,33,final_cov,98.94
20,20,126,793.8,33,final_found,16
20,20,126,793.8,33,found_frac,0.889
20,20,126,793.8,33,deaths,7
20,20,126,793.8,33,hazard_deaths,0
20,20,126,793.8,33,battery_deaths,7
20,20,126,793.8,33,peak_relays,7
20,20,126,793.8,33,t_first_found,29
20,20,126,793.8,33,t_half_found,82
20,20,126,793.8,33,t_all_found,-1
20,20,126,793.8,33,completed,0
20,20,126,793.8,33,wall_s,40.6
20,20,126,793.8,33,step_mean_ms,27.07
20,20,126,793.8,33,step_p50_ms,13.474
20,20,126,793.8,33,step_p90_ms,69.504
20,20,126,793.8,33,step_max_ms,144.029
20,20,126,793.8,33,ground_mean_ms,17.006
20,20,126,793.8,33,ground_p90_ms,29.795
20,20,126,793.8,33,astar_sum_mean_ms,10.064
20,20,126,793.8,33,astar_max_mean_ms,3.24
20,20,126,793.8,33,astar_max_p90_ms,12.12
20,20,126,793.8,33,dist_mean_ms,20.246
20,20,126,793.8,33,dist_p90_ms,40.602
20,20,126,793.8,33,role_ms,2.563
20,20,126,793.8,33,alloc_ms,0.908
20,20,126,793.8,33,relay_cover_ms,0.127
20,20,126,793.8,33,explorer_move_ms,14.181
20,20,126,793.8,33,relay_move_ms,1.716
20,20,126,793.8,33,astar_explorer_ms,8.754
20,20,126,793.8,33,astar_relay_ms,1.31
20,20,126,793.8,33,other_ms,7.575
20,20,126,793.8,33,step_ms_per_robot,1.3535
20,20,126,793.8,33,ground_ms_per_robot,0.8503
20,20,126,793.8,33,role_ms_per_robot,0.1281
20,20,126,793.8,33,alloc_ms_per_robot,0.0454
20,20,126,793.8,33,relay_cover_ms_per_robot,0.0063
20,20,126,793.8,33,explorer_move_ms_per_robot,0.7091
20,20,126,793.8,33,relay_move_ms_per_robot,0.0858
20,20,126,793.8,34,steps_run,241
20,20,126,793.8,34,survivors,18
20,20,126,793.8,34,final_cov,74.09
20,20,126,793.8,34,final_found,18
20,20,126,793.8,34,found_frac,1.0
20,20,126,793.8,34,deaths,0
20,20,126,793.8,34,hazard_deaths,0
20,20,126,793.8,34,battery_deaths,0
20,20,126,793.8,34,peak_relays,7
20,20,126,793.8,34,t_first_found,1
20,20,126,793.8,34,t_half_found,56
20,20,126,793.8,34,t_all_found,241
20,20,126,793.8,34,completed,1
20,20,126,793.8,34,wall_s,9.2
20,20,126,793.8,34,step_mean_ms,38.178
20,20,126,793.8,34,step_p50_ms,32.91
20,20,126,793.8,34,step_p90_ms,64.716
20,20,126,793.8,34,step_max_ms,133.7
20,20,126,793.8,34,ground_mean_ms,30.88
20,20,126,793.8,34,ground_p90_ms,42.231
20,20,126,793.8,34,astar_sum_mean_ms,7.299
20,20,126,793.8,34,astar_max_mean_ms,4.075
20,20,126,793.8,34,astar_max_p90_ms,12.473
20,20,126,793.8,34,dist_mean_ms,34.955
20,20,126,793.8,34,dist_p90_ms,49.941
20,20,126,793.8,34,role_ms,2.666
20,20,126,793.8,34,alloc_ms,3.25
20,20,126,793.8,34,relay_cover_ms,0.551
20,20,126,793.8,34,explorer_move_ms,10.967
20,20,126,793.8,34,relay_move_ms,1.083
20,20,126,793.8,34,astar_explorer_ms,7.091
20,20,126,793.8,34,astar_relay_ms,0.208
20,20,126,793.8,34,other_ms,19.662
20,20,126,793.8,34,step_ms_per_robot,1.9089
20,20,126,793.8,34,ground_ms_per_robot,1.544
20,20,126,793.8,34,role_ms_per_robot,0.1333
20,20,126,793.8,34,alloc_ms_per_robot,0.1625
20,20,126,793.8,34,relay_cover_ms_per_robot,0.0275
20,20,126,793.8,34,explorer_move_ms_per_robot,0.5483
20,20,126,793.8,34,relay_move_ms_per_robot,0.0541
20,20,126,793.8,35,steps_run,321
20,20,126,793.8,35,survivors,18
20,20,126,793.8,35,final_cov,80.74
