n_requested,n_actual,grid,cells_per_robot,seed,steps_run,survivors,final_cov,final_found,found_frac,deaths,hazard_deaths,battery_deaths,peak_relays,t_first_found,t_half_found,t_all_found,completed,wall_s,step_mean_ms,step_p50_ms,step_p90_ms,step_max_ms,ground_mean_ms,ground_p90_ms,astar_sum_mean_ms,astar_max_mean_ms,astar_max_p90_ms,dist_mean_ms,dist_p90_ms,role_ms,alloc_ms,relay_cover_ms,explorer_move_ms,relay_move_ms,astar_explorer_ms,astar_relay_ms,other_ms,step_ms_per_robot,ground_ms_per_robot,role_ms_per_robot,alloc_ms_per_robot,relay_cover_ms_per_robot,explorer_move_ms_per_robot,relay_move_ms_per_robot
80,80,254,806.5,46,556,73,96.92,73,1.0,7,0,7,7,1,86,556,1,271.3,488.02,345.679,1068.859,1742.774,256.632,428.019,231.388,37.389,65.617,294.021,490.641,20.138,38.548,1.094,289.58,4.556,230.781,0.607,134.105,6.1002,3.2079,0.2517,0.4818,0.0137,3.6197,0.0569
80,80,254,806.5,47,692,73,99.92,73,1.0,15,0,15,8,1,131,692,1,316.6,457.474,333.527,959.248,1557.234,242.636,461.147,214.838,36.318,65.8,278.954,500.439,19.446,43.219,1.108,261.929,3.147,214.316,0.523,128.625,5.7184,3.033,0.2431,0.5402,0.0139,3.2741,0.0393
80,80,254,806.5,48,582,73,97.21,73,1.0,15,0,14,7,1,104,582,1,248.9,427.688,337.236,883.411,1661.676,255.168,513.791,172.52,36.864,63.238,292.031,551.097,19.616,46.698,0.799,174.715,50.058,128.579,43.941,135.801,5.3461,3.1896,0.2452,0.5837,0.01,2.1839,0.6257
80,80,254,806.5,49,944,73,99.87,73,1.0,20,0,12,7,1,128,944,1,1393.9,1476.615,1020.094,3383.539,4258.049,225.379,318.082,1251.236,50.625,70.949,276.004,374.747,17.934,27.802,0.699,1318.856,2.027,1250.776,0.461,109.298,18.4577,2.8172,0.2242,0.3475,0.0087,16.4857,0.0253
80,80,254,806.5,50,718,73,99.98,73,1.0,16,1,14,7,9,144,718,1,372.7,519.09,370.854,1142.232,1791.39,213.411,327.318,305.679,43.958,66.726,257.369,380.089,19.774,25.262,1.06,352.758,2.614,305.159,0.52,117.622,6.4886,2.6676,0.2472,0.3158,0.0132,4.4095,0.0327
80,80,254,806.5,51,1263,73,100.0,73,1.0,28,0,28,8,1,114,1263,1,499.9,395.811,222.637,991.165,2658.506,197.187,328.088,198.624,26.209,66.223,223.396,383.68,15.111,24.824,0.692,238.327,24.837,177.625,20.999,92.02,4.9476,2.4648,0.1889,0.3103,0.0087,2.9791,0.3105
80,80,254,806.5,52,677,73,97.75,73,1.0,11,0,11,7,7,166,677,1,237.0,350.046,278.876,682.388,1508.06,227.709,390.088,122.337,36.14,65.283,263.849,439.908,15.095,37.188,1.151,164.358,2.705,121.756,0.581,129.548,4.3756,2.8464,0.1887,0.4648,0.0144,2.0545,0.0338
80,80,254,806.5,53,663,73,97.38,73,1.0,17,0,17,7,1,152,663,1,285.5,430.673,357.953,828.562,1714.47,254.911,387.051,175.762,34.634,64.941,289.544,430.961,18.263,33.236,0.826,244.41,2.304,175.362,0.4,131.634,5.3834,3.1864,0.2283,0.4154,0.0103,3.0551,0.0288
80,80,254,806.5,54,1500,73,99.94,70,0.959,29,0,25,7,1,158,-1,0,987.0,658.01,321.997,1947.507,2625.832,188.729,305.487,469.281,37.136,68.916,225.865,339.774,13.502,17.007,0.749,539.938,1.83,468.916,0.365,84.985,8.2251,2.3591,0.1688,0.2126,0.0094,6.7492,0.0229
80,80,254,806.5,55,1500,73,99.82,66,0.904,26,0,21,7,1,92,-1,0,2650.3,1766.867,2294.689,2725.083,3428.764,215.708,311.696,1551.159,61.975,71.92,277.683,374.252,14.015,19.357,0.547,1643.097,1.383,1550.808,0.351,88.469,22.0858,2.6963,0.1752,0.242,0.0068,20.5387,0.0173
80,80,254,806.5,56,1305,73,99.99,73,1.0,27,0,27,8,1,120,1305,1,443.9,340.142,224.999,848.682,2208.693,214.535,379.794,125.606,17.983,61.77,232.519,397.628,14.785,33.443,0.905,194.644,3.253,124.793,0.814,93.111,4.2518,2.6817,0.1848,0.418,0.0113,2.4331,0.0407
80,80,254,806.5,57,1500,73,99.97,72,0.986,27,0,26,7,7,90,-1,0,873.1,582.066,303.216,1528.154,2731.1,189.997,310.885,392.069,35.499,68.039,225.497,367.269,16.585,22.724,0.611,458.255,2.5,391.361,0.707,81.393,7.2758,2.375,0.2073,0.284,0.0076,5.7282,0.0312
80,80,254,806.5,58,567,73,97.83,73,1.0,5,0,5,7,1,121,567,1,226.8,400.07,342.719,655.135,1525.508,264.717,401.747,135.353,35.896,65.261,300.614,461.634,21.191,35.871,1.021,205.436,2.203,134.645,0.708,134.349,5.0009,3.309,0.2649,0.4484,0.0128,2.5679,0.0275
80,80,254,806.5,59,882,73,99.99,73,1.0,21,0,21,7,1,170,882,1,393.3,445.954,316.479,1010.765,2684.533,195.357,306.357,250.597,40.004,65.2,235.361,355.352,20.975,20.583,0.978,258.29,36.938,217.541,33.056,108.189,5.5744,2.442,0.2622,0.2573,0.0122,3.2286,0.4617
80,80,254,806.5,60,1500,73,99.94,71,0.973,39,1,36,7,1,129,-1,0,752.8,501.887,361.517,1103.716,1986.83,170.377,297.662,331.51,42.842,66.794,213.219,335.511,10.329,20.448,0.667,385.327,1.607,331.208,0.302,83.509,6.2736,2.1297,0.1291,0.2556,0.0083,4.8166,0.0201
80,80,254,806.5,61,571,73,95.32,73,1.0,12,0,12,7,2,135,571,1,250.5,438.747,347.965,824.806,1745.384,250.504,473.906,188.243,42.51,65.884,293.014,528.651,17.82,41.782,0.736,197.257,45.551,148.972,39.271,135.601,5.4843,3.1313,0.2228,0.5223,0.0092,2.4657,0.5694
80,80,254,806.5,62,675,73,98.72,73,1.0,16,0,16,8,1,129,675,1,226.7,335.805,283.044,587.565,1590.658,234.207,369.703,101.598,30.703,62.41,264.91,427.606,19.026,34.963,1.177,151.775,2.511,100.677,0.921,126.353,4.1976,2.9276,0.2378,0.437,0.0147,1.8972,0.0314
80,80,254,806.5,63,603,73,99.23,73,1.0,10,0,10,7,1,110,603,1,214.7,356.061,293.466,687.152,1486.734,234.147,373.481,121.915,35.474,65.045,269.62,433.511,20.027,36.861,0.917,165.208,3.974,121.396,0.518,129.073,4.4508,2.9268,0.2503,0.4608,0.0115,2.0651,0.0497
80,80,254,806.5,64,604,73,98.18,73,1.0,7,0,7,6,3,141,604,1,198.7,329.018,275.285,643.314,1435.28,241.845,425.382,87.172,24.325,62.314,266.17,448.875,18.592,40.517,0.968,132.266,3.488,86.681,0.492,133.185,4.1127,3.0231,0.2324,0.5065,0.0121,1.6533,0.0436
80,80,254,806.5,65,1035,73,99.99,73,1.0,25,0,24,7,2,134,1035,1,373.8,361.179,245.759,868.188,1860.64,196.806,325.928,164.373,27.226,64.272,224.033,360.093,19.118,26.796,0.801,214.967,3.106,163.384,0.989,96.391,4.5147,2.4601,0.239,0.3349,0.01,2.6871,0.0388
80,80,254,806.5,66,648,73,98.79,73,1.0,13,0,13,7,5,197,648,1,251.5,388.048,306.024,813.619,1448.149,255.687,551.096,132.361,28.521,63.37,284.208,575.822,20.268,53.318,1.131,180.91,1.655,131.853,0.508,130.765,4.8506,3.1961,0.2533,0.6665,0.0141,2.2614,0.0207
80,80,254,806.5,67,1500,73,100.0,72,0.986,24,1,16,7,1,103,-1,0,822.6,548.394,224.035,1699.112,3413.868,189.263,296.68,359.131,24.492,66.437,213.755,335.421,15.01,19.603,0.708,434.709,1.128,358.746,0.385,77.237,6.8549,2.3658,0.1876,0.245,0.0088,5.4339,0.0141
80,80,254,806.5,68,622,73,96.77,73,1.0,21,0,21,7,2,130,622,1,240.5,386.676,311.529,721.821,1751.765,264.75,509.724,121.926,30.852,62.764,295.602,524.294,17.735,47.892,0.89,184.946,2.512,121.41,0.516,132.699,4.8334,3.3094,0.2217,0.5987,0.0111,2.3118,0.0314
80,80,254,806.5,69,1500,73,99.98,72,0.986,31,0,31,7,3,127,-1,0,417.7,278.426,186.242,634.098,1859.93,174.923,304.915,103.502,20.386,63.807,195.31,347.526,17.621,20.896,0.91,152.462,2.259,103.098,0.404,84.277,3.4803,2.1865,0.2203,0.2612,0.0114,1.9058,0.0282
80,80,254,806.5,70,1500,73,99.94,72,0.986,39,0,39,7,2,137,-1,0,746.0,497.343,396.758,1107.725,2186.595,170.161,302.754,327.181,47.099,66.454,217.26,359.953,16.847,18.481,0.665,376.849,2.33,326.594,0.587,82.171,6.2168,2.127,0.2106,0.231,0.0083,4.7106,0.0291
80,80,254,806.5,71,1350,73,99.99,73,1.0,26,1,24,7,1,122,1350,1,412.4,305.506,222.404,632.254,1755.672,205.48,364.89,100.026,19.234,61.89,224.714,396.832,11.219,25.776,0.773,178.429,3.132,99.524,0.502,86.178,3.8188,2.5685,0.1402,0.3222,0.0097,2.2304,0.0391
80,80,254,806.5,72,573,73,96.0,73,1.0,2,0,1,7,1,139,573,1,217.9,380.315,296.383,836.745,2408.197,260.815,508.739,119.5,27.518,62.229,288.333,537.411,18.871,46.413,1.179,173.684,4.613,118.644,0.857,135.555,4.7539,3.2602,0.2359,0.5802,0.0147,2.1711,0.0577
80,80,254,806.5,73,710,73,99.44,73,1.0,15,0,15,7,1,97,710,1,237.7,334.805,252.679,674.128,1652.382,239.072,423.658,95.733,21.186,60.244,260.258,467.742,17.456,42.178,0.966,146.375,1.585,95.275,0.457,126.245,4.1851,2.9884,0.2182,0.5272,0.0121,1.8297,0.0198
80,80,254,806.5,74,1500,73,99.98,72,0.986,28,0,26,7,1,207,-1,0,839.6,559.744,307.93,1423.382,2562.386,183.81,298.586,375.935,38.712,66.172,222.521,343.455,14.764,16.271,0.781,441.234,1.625,375.504,0.43,85.071,6.9968,2.2976,0.1845,0.2034,0.0098,5.5154,0.0203
80,80,254,806.5,75,622,73,98.5,73,1.0,13,0,13,7,1,89,622,1,261.1,419.825,323.887,877.156,1973.358,236.924,411.223,182.901,37.088,65.132,274.012,436.091,18.713,34.756,1.048,233.325,3.863,182.332,0.569,128.121,5.2478,2.9616,0.2339,0.4345,0.0131,2.9166,0.0483
80,80,254,806.5,76,634,73,98.14,73,1.0,15,1,14,6,5,92,634,1,341.9,539.283,379.271,1079.988,2156.611,260.178,404.51,279.106,37.637,66.229,297.815,464.609,20.278,39.127,0.922,344.423,2.601,278.604,0.502,131.931,6.741,3.2522,0.2535,0.4891,0.0115,4.3053,0.0325
80,80,254,806.5,77,742,73,99.82,73,1.0,20,1,19,7,1,71,742,1,281.2,379.031,349.943,599.059,1506.453,222.533,349.117,156.498,38.515,63.436,261.048,391.68,20.578,24.571,0.628,171.403,40.617,120.243,36.255,121.235,4.7379,2.7817,0.2572,0.3071,0.0078,2.1425,0.5077
80,80,254,806.5,78,582,73,98.77,73,1.0,10,1,9,7,1,109,582,1,262.6,451.257,343.839,923.675,1558.745,250.133,420.653,201.123,38.941,66.922,289.074,451.396,17.976,40.486,0.788,255.992,2.583,200.743,0.38,133.431,5.6407,3.1267,0.2247,0.5061,0.0099,3.1999,0.0323
80,80,254,806.5,79,1500,73,99.99,72,0.986,28,0,28,7,3,93,-1,0,325.3,216.829,164.795,373.494,2092.182,166.112,285.641,50.718,12.93,57.372,179.042,301.964,11.129,17.069,0.701,107.037,1.854,49.979,0.738,79.039,2.7104,2.0764,0.1391,0.2134,0.0088,1.338,0.0232
80,80,254,806.5,80,634,73,98.68,73,1.0,9,0,9,7,8,149,634,1,257.7,406.512,314.491,859.285,2005.491,227.975,337.96,178.537,33.549,65.194,261.524,387.551,21.083,27.134,1.132,225.148,1.844,178.016,0.521,130.171,5.0814,2.8497,0.2635,0.3392,0.0142,2.8143,0.0231
90,90,268,798.0,41,510,81,96.59,81,1.0,2,0,2,6,1,136,510,1,195.6,383.483,292.701,733.833,1724.598,297.421,580.55,86.062,26.166,69.093,323.586,628.55,23.164,53.767,0.949,137.301,3.345,85.489,0.574,164.956,4.2609,3.3047,0.2574,0.5974,0.0105,1.5256,0.0372
90,90,268,798.0,42,507,81,96.14,81,1.0,8,0,8,7,2,176,507,1,254.7,502.413,447.767,787.626,2015.409,319.652,468.216,182.761,35.242,73.992,354.894,510.703,29.496,34.317,0.947,271.519,4.482,181.934,0.827,161.652,5.5824,3.5517,0.3277,0.3813,0.0105,3.0169,0.0498
90,90,268,798.0,43,1500,81,99.99,80,0.988,31,0,30,7,3,113,-1,0,496.6,331.081,240.805,690.175,2129.236,230.362,387.449,100.719,16.509,69.758,246.871,414.565,13.162,28.785,0.737,187.602,1.688,100.363,0.356,99.106,3.6787,2.5596,0.1462,0.3198,0.0082,2.0845,0.0188
90,90,268,798.0,44,1500,81,99.99,80,0.988,29,1,25,6,1,109,-1,0,471.8,314.526,250.286,564.773,3128.335,221.97,381.154,92.556,18.332,69.377,240.303,411.006,15.469,22.742,0.699,174.912,2.1,91.924,0.632,98.604,3.4947,2.4663,0.1719,0.2527,0.0078,1.9435,0.0233
